datum;tijdsvak;positie;nummer;artiest;jaartal
2025-12-31 00:00:00;23.00 - 0.00;1;Bohemian;Rhapsody Queen;1975
2025-12-31 00:00:00;23.00 - 0.00;2;Piano;Man Billy Joel;1973
2025-12-31 00:00:00;23.00 - 0.00;3;Hotel;California Eagles;1977
2025-12-31 00:00:00;23.00 - 0.00;4;Fix;You Coldplay;2005
2025-12-31 00:00:00;23.00 - 0.00;5;Roller;Coaster Danny Vera;2019
2025-12-31 00:00:00;23.00 - 0.00;6;Black;Pearl Jam;1992
2025-12-31 00:00:00;23.00 - 0.00;7;Stairway;To Heaven Led Zeppelin;1971
2025-12-31 00:00:00;23.00 - 0.00;8;Avond;Boudewijn de Groot;1997
2025-12-31 00:00:00;23.00 - 0.00;9;Radar;Love  Golden Earring;1973
2025-12-31 00:00:00;22.00 - 23.00;10;Wish;You Were Here Pink Floyd;1975
2025-12-31 00:00:00;22.00 - 23.00;11;Nothing;Else Matters  Metallica;1992
2025-12-31 00:00:00;22.00 - 23.00;12;Brothers;In Arms  Dire Straits;1985
2025-12-31 00:00:00;22.00 - 23.00;13;Sultans;Of Swing Dire Straits;1978
2025-12-31 00:00:00;22.00 - 23.00;14;Love;Of My Life Queen;1975
2025-12-31 00:00:00;22.00 - 23.00;15;Comfortably;Numb  Pink Floyd;1979
2025-12-31 00:00:00;22.00 - 23.00;16;November;Rain Guns N' Roses;1992
2025-12-31 00:00:00;22.00 - 23.00;17;God;Only Knows The Beach Boys;1966
2025-12-31 00:00:00;21.00 - 22.00;18;Oceaan;Racoon;2012
2025-12-31 00:00:00;21.00 - 22.00;19;Telegraph;Road Dire Straits;1982
2025-12-31 00:00:00;21.00 - 22.00;20;Soldier;On DI-RECT;2020
2025-12-31 00:00:00;21.00 - 22.00;21;A;Forest  The Cure;1980
2025-12-31 00:00:00;21.00 - 22.00;22;The;Sound Of Silence Disturbed;2016
2025-12-31 00:00:00;21.00 - 22.00;23;Africa;Toto;1982
2025-12-31 00:00:00;21.00 - 22.00;24;Child;In Time  Deep Purple;1970
2025-12-31 00:00:00;20.00 - 21.00;25;Shine;On You Crazy Diamond Pink Floyd;1975
2025-12-31 00:00:00;20.00 - 21.00;26;Go;Your Own Way Fleetwood Mac;1977
2025-12-31 00:00:00;20.00 - 21.00;27;Master;Of Puppets Metallica;1986
2025-12-31 00:00:00;20.00 - 21.00;28;Creep;Radiohead;1992
2025-12-31 00:00:00;20.00 - 21.00;29;Over;De Muur Klein Orkest;1984
2025-12-31 00:00:00;20.00 - 21.00;30;Thunderstruck;AC/DC;1990
2025-12-31 00:00:00;20.00 - 21.00;31;The;Chain Fleetwood Mac;1977
2025-12-31 00:00:00;20.00 - 21.00;32;One;Metallica;1994
2025-12-31 00:00:00;20.00 - 21.00;33;Lichtje;Branden Suzan & Freek;2021
2025-12-31 00:00:00;19.00 - 20.00;34;Purple;Rain  Prince & The Revolution;1984
2025-12-31 00:00:00;19.00 - 20.00;35;De;Waarheid Marco Borsato;1996
2025-12-31 00:00:00;19.00 - 20.00;36;In;The End Linkin Park;2000
2025-12-31 00:00:00;19.00 - 20.00;37;The;River Bruce Springsteen;1981
2025-12-31 00:00:00;19.00 - 20.00;38;In;The Air Tonight  Phil Collins;1981
2025-12-31 00:00:00;19.00 - 20.00;39;Smells;Like Teen Spirit Nirvana;1991
2025-12-31 00:00:00;19.00 - 20.00;40;Heroes;David Bowie;1976
2025-12-31 00:00:00;19.00 - 20.00;41;Cold;Little Heart  Michael Kiwanuka;2016
2025-12-31 00:00:00;18.00 - 19.00;42;Dancing;Queen ABBA;1976
2025-12-31 00:00:00;18.00 - 19.00;43;Viva;La Vida Coldplay;2008
2025-12-31 00:00:00;18.00 - 19.00;44;Yellow;Coldplay;2000
2025-12-31 00:00:00;18.00 - 19.00;45;Impossible;Nothing But Thieves;2020
2025-12-31 00:00:00;18.00 - 19.00;46;Just;Breathe Pearl Jam;2009
2025-12-31 00:00:00;18.00 - 19.00;47;Dochters;Marco Borsato;2008
2025-12-31 00:00:00;18.00 - 19.00;48;Het;Dorp Wim Sonneveld;1974
2025-12-31 00:00:00;18.00 - 19.00;49;Paradise;By The Dashboard... Meat Loaf;1978
2025-12-31 00:00:00;18.00 - 19.00;50;Enter;Sandman Metallica;1991
2025-12-31 00:00:00;18.00 - 19.00;51;Sweet;Child O' Mine  Guns N' Roses;1987
2025-12-31 00:00:00;17.00 - 18.00;52;Killing;In The Name Rage Against The Machine;1992
2025-12-31 00:00:00;17.00 - 18.00;53;Rood;Marco Borsato;2006
2025-12-31 00:00:00;17.00 - 18.00;54;Imagine;John Lennon;1971
2025-12-31 00:00:00;17.00 - 18.00;55;Shallow;Lady Gaga & Bradley Cooper;2018
2025-12-31 00:00:00;17.00 - 18.00;56;Fool's;Overture Supertramp;1977
2025-12-31 00:00:00;17.00 - 18.00;57;Don't;Stop Me Now Queen;1979
2025-12-31 00:00:00;17.00 - 18.00;58;Another;Love Tom Odell;2012
2025-12-31 00:00:00;17.00 - 18.00;59;Iris;The Goo Goo Dolls;1999
2025-12-31 00:00:00;17.00 - 18.00;60;The;Sound Of Silence Simon & Garfunkel;1966
2025-12-31 00:00:00;17.00 - 18.00;61;Papa;Stef Bos;1991
2025-12-31 00:00:00;17.00 - 18.00;62;Paranoid;Black Sabbath;1970
2025-12-31 00:00:00;16.00 - 17.00;63;Het;Regent Zonnestralen Acda en De Munnik;1998
2025-12-31 00:00:00;16.00 - 17.00;64;Lose;Yourself Eminem;2002
2025-12-31 00:00:00;16.00 - 17.00;65;Let;It Be The Beatles;1970
2025-12-31 00:00:00;16.00 - 17.00;66;Paint;It Black The Rolling Stones;1966
2025-12-31 00:00:00;16.00 - 17.00;67;Lola;Montez Volbeat;2013
2025-12-31 00:00:00;16.00 - 17.00;68;Zombie;The Cranberries;1994
2025-12-31 00:00:00;16.00 - 17.00;69;Dreams;Fleetwood Mac;1977
2025-12-31 00:00:00;16.00 - 17.00;70;Innuendo;Queen;1991
2025-12-31 00:00:00;16.00 - 17.00;71;Who;Wants To Live Forever Queen;1986
2025-12-31 00:00:00;16.00 - 17.00;72;Back;To Black Amy Winehouse;2007
2025-12-31 00:00:00;15.00 - 16.00;73;School;Supertramp;1974
2025-12-31 00:00:00;15.00 - 16.00;74;Hurt;Johnny Cash;2002
2025-12-31 00:00:00;15.00 - 16.00;75;Mr.;Brightside The Killers;2005
2025-12-31 00:00:00;15.00 - 16.00;76;The;Scientist  Coldplay;2002
2025-12-31 00:00:00;15.00 - 16.00;77;Iron;Sky  Paolo Nutini;2014
2025-12-31 00:00:00;15.00 - 16.00;78;The;Show Must Go On Queen;1991
2025-12-31 00:00:00;15.00 - 16.00;79;Don't;Stop Believin' Journey;1981
2025-12-31 00:00:00;15.00 - 16.00;80;With or Without You;U2;1987
2025-12-31 00:00:00;15.00 - 16.00;81;Brabant;Guus Meeuwis80 With Or Without You U2;2003
2025-12-31 00:00:00;15.00 - 16.00;82;Afscheid;Nemen Bestaat Niet Marco Borsato;2003
2025-12-31 00:00:00;14.00 - 15.00;83;Bitter;Sweet Symphony  The Verve;1997
2025-12-31 00:00:00;14.00 - 15.00;84;Mr.;Blue Sky Electric Light Orchestra;1978
2025-12-31 00:00:00;14.00 - 15.00;85;Old;And Wise The Alan Parsons Project;1982
2025-12-31 00:00:00;14.00 - 15.00;86;Angels;Robbie Williams;1998
2025-12-31 00:00:00;14.00 - 15.00;87;Blackbird;The Beatles;1968
2025-12-31 00:00:00;14.00 - 15.00;88;Door;De Wind Miss Montreal;2020
2025-12-31 00:00:00;14.00 - 15.00;89;Enjoy;The Silence Depeche Mode;1990
2025-12-31 00:00:00;14.00 - 15.00;90;De;Bestemming Marco Borsato;1998
2025-12-31 00:00:00;14.00 - 15.00;91;Clocks;Coldplay;2003
2025-12-31 00:00:00;14.00 - 15.00;92;Gimme;Shelter The Rolling Stones;1969
2025-12-31 00:00:00;14.00 - 15.00;93;Ik;Leef Niet Meer Voor Jou Marco Borsato;1996
2025-12-31 00:00:00;13.00 - 14.00;94;Somebody;To Love (Live) George Michael & Queen;1993
2025-12-31 00:00:00;13.00 - 14.00;95;Running;Up That Hill  Kate Bush;1985
2025-12-31 00:00:00;13.00 - 14.00;96;One;U2;1992
2025-12-31 00:00:00;13.00 - 14.00;97;Uprising;Muse;2009
2025-12-31 00:00:00;13.00 - 14.00;98;Jolene;Dolly Parton;1974
2025-12-31 00:00:00;13.00 - 14.00;99;Alive;Pearl Jam;1992
2025-12-31 00:00:00;13.00 - 14.00;100;Bridge;Over Troubled Water Simon & Garfunkel;1970
2025-12-31 00:00:00;13.00 - 14.00;101;Laat;Me Ramses Shaffy;1978
2025-12-31 00:00:00;13.00 - 14.00;102;Angie;The Rolling Stones;1973
2025-12-31 00:00:00;13.00 - 14.00;103;Wuthering;Heights Kate Bush;1978
2025-12-31 00:00:00;12.00 - 13.00;104;Private;Investigations  Dire Straits;1982
2025-12-31 00:00:00;12.00 - 13.00;105;Another;45 Miles (Naked) Golden Earring;1992
2025-12-31 00:00:00;12.00 - 13.00;106;Have;You Ever Seen The Rain Creedence Clearwater Revival;1971
2025-12-31 00:00:00;12.00 - 13.00;107;Knights;Of Cydonia  Muse;2006
2025-12-31 00:00:00;12.00 - 13.00;108;Belfast;Child Simple Minds;1989
2025-12-31 00:00:00;12.00 - 13.00;109;Don't;Look Back In Anger Oasis;1996
2025-12-31 00:00:00;12.00 - 13.00;110;Die;With A Smile Lady Gaga & Bruno Mars;2024
2025-12-31 00:00:00;12.00 - 13.00;111;Under;The Bridge Red Hot Chili Peppers;1991
2025-12-31 00:00:00;12.00 - 13.00;112;Deutschland;Rammstein;2019
2025-12-31 00:00:00;12.00 - 13.00;113;I;Still Haven't Found What I'm... U2;1987
2025-12-31 00:00:00;11.00 - 12.00;114;Pastorale;Liesbeth List & Ramses Shaffy;1969
2025-12-31 00:00:00;11.00 - 12.00;115;Sonne;Rammstein;2001
2025-12-31 00:00:00;11.00 - 12.00;116;Zij;Marco Borsato;2002
2025-12-31 00:00:00;11.00 - 12.00;117;Sunday;Bloody Sunday U2;1985
2025-12-31 00:00:00;11.00 - 12.00;118;Another;Brick In The Wall Pink Floyd;1979
2025-12-31 00:00:00;11.00 - 12.00;119;Suspicious;Minds Elvis Presley;1969
2025-12-31 00:00:00;11.00 - 12.00;120;Chasing;Cars Snow Patrol;2006
2025-12-31 00:00:00;11.00 - 12.00;121;Sorry;Kensington;2016
2025-12-31 00:00:00;11.00 - 12.00;122;Money;For Nothing  Dire Straits;1985
2025-12-31 00:00:00;11.00 - 12.00;123;When;The Lady Smiles  Golden Earring;1984
2025-12-31 00:00:00;10.00 - 11.00;124;Whole;Lotta Rosie AC/DC;1978
2025-12-31 00:00:00;10.00 - 11.00;125;Losing;My Religion R.E.M.;1991
2025-12-31 00:00:00;10.00 - 11.00;126;Under;Pressure Queen & David Bowie;1981
2025-12-31 00:00:00;10.00 - 11.00;127;Margherita;Marco Borsato;1996
2025-12-31 00:00:00;10.00 - 11.00;128;Troy;Sinéad O'Connor;1987
2025-12-31 00:00:00;10.00 - 11.00;129;Careless;Whisper George Michael;1984
2025-12-31 00:00:00;10.00 - 11.00;130;Highway;To Hell AC/DC;1979
2025-12-31 00:00:00;10.00 - 11.00;131;Du;Hast Rammstein;1997
2025-12-31 00:00:00;10.00 - 11.00;132;Phantom;Of The Opera Floor Jansen & Henk Poort;2019
2025-12-31 00:00:00;10.00 - 11.00;133;A;Sky Full Of Stars Coldplay & Avicii;2014
2025-12-31 00:00:00;10.00 - 11.00;134;Tennessee;Whiskey Chris Stapleton;2015
2025-12-31 00:00:00;9.00 - 10.00;135;Landslide;Fleetwood Mac;1975
2025-12-31 00:00:00;9.00 - 10.00;136;Fortunate;Son Creedence Clearwater Revival;1969
2025-12-31 00:00:00;9.00 - 10.00;137;Summer;Of '69 Bryan Adams;1990
2025-12-31 00:00:00;9.00 - 10.00;138;Kleine;Jongen André Hazes;1990
2025-12-31 00:00:00;9.00 - 10.00;139;The;Pretender Foo Fighters;2007
2025-12-31 00:00:00;9.00 - 10.00;140;Here;Comes The Sun The Beatles;1969
2025-12-31 00:00:00;9.00 - 10.00;141;Wonderwall;Oasis;1995
2025-12-31 00:00:00;9.00 - 10.00;142;Billie;Jean Michael Jackson;1983
2025-12-31 00:00:00;9.00 - 10.00;143;A;Whiter Shade Of Pale Procol Harum;1967
2025-12-31 00:00:00;9.00 - 10.00;144;Riders;On The Storm  The Doors;1971
2025-12-31 00:00:00;9.00 - 10.00;145;The;Emptiness Machine Linkin Park;2024
2025-12-31 00:00:00;8.00 - 9.00;146;Sympathy;For The Devil  The Rolling Stones;1973
2025-12-31 00:00:00;8.00 - 9.00;147;Somewhere;Only We Know Keane;2004
2025-12-31 00:00:00;8.00 - 9.00;148;Stil;In Mij Van Dik Hout;1994
2025-12-31 00:00:00;8.00 - 9.00;149;Forever;Young Alphaville;1984
2025-12-31 00:00:00;8.00 - 9.00;150;Chop;Suey! System Of A Down;2001
2025-12-31 00:00:00;8.00 - 9.00;151;The;Winner Takes It All ABBA;1980
2025-12-31 00:00:00;8.00 - 9.00;152;Mag;Ik Dan Bij Jou Claudia de Breij;2011
2025-12-31 00:00:00;8.00 - 9.00;153;Atje;Voor De Sfeer René Karst;2019
2025-12-31 00:00:00;8.00 - 9.00;154;Fields;Of Gold Sting;1993
2025-12-31 00:00:00;8.00 - 9.00;155;Ruthless;Queen Kayak;1979
2025-12-31 00:00:00;8.00 - 9.00;156;Streets;Of Philadelphia Bruce Springsteen;1994
2025-12-31 00:00:00;7.00 - 8.00;157;Fast;Car Tracy Chapman;1988
2025-12-31 00:00:00;7.00 - 8.00;158;Nothing;Compares 2 U Sinéad O'Connor;1990
2025-12-31 00:00:00;7.00 - 8.00;159;Nobody's;Wife Anouk;1997
2025-12-31 00:00:00;7.00 - 8.00;160;Twilight;Zone  Golden Earring;1982
2025-12-31 00:00:00;7.00 - 8.00;161;Into;My Arms Nick Cave & The Bad Seeds;1996
2025-12-31 00:00:00;7.00 - 8.00;162;Numb;Linkin Park;2003
2025-12-31 00:00:00;7.00 - 8.00;163;Multicolor;Son Mieux;2022
2025-12-31 00:00:00;7.00 - 8.00;164;Foto;Van Vroeger Rob de Nijs;1980
2025-12-31 00:00:00;7.00 - 8.00;165;Everywhere;Fleetwood Mac;1987
2025-12-31 00:00:00;7.00 - 8.00;166;The;House Of The Rising Sun The Animals;1964
2025-12-31 00:00:00;7.00 - 8.00;167;Gotta;Catch 'Em All (Pokemon...) Jason Paige;1997
2025-12-31 00:00:00;6.00 - 7.00;168;Sterrenstof;De Jeugd Van Tegenwoordig;2010
2025-12-31 00:00:00;6.00 - 7.00;169;Thriller;Michael Jackson;1983
2025-12-31 00:00:00;6.00 - 7.00;170;Fear;Of The Dark (Live) Iron Maiden;1993
2025-12-31 00:00:00;6.00 - 7.00;171;Earth;Song Michael Jackson;1995
2025-12-31 00:00:00;6.00 - 7.00;172;Tears;In Heaven Eric Clapton;1992
2025-12-31 00:00:00;6.00 - 7.00;173;Sign;Of The Times Harry Styles;2017
2025-12-31 00:00:00;6.00 - 7.00;174;Insomnia;Faithless;1996
2025-12-31 00:00:00;6.00 - 7.00;175;Islands;In The Stream Kenny Rogers & Dolly Parton;1983
2025-12-31 00:00:00;5.00 - 6.00;176;Space;Oddity  David Bowie;1969
2025-12-31 00:00:00;5.00 - 6.00;177;Nights In White Satin;The Moody Blues;1968
2025-12-31 00:00:00;5.00 - 6.00;178;(Sittin' On) The Dock Of The Bay ;Otis Redding;1968
2025-12-31 00:00:00;5.00 - 6.00;179;Lopen;Tot De Zon Komt Acda en De Munnik;1997
2025-12-31 00:00:00;5.00 - 6.00;180;Terug;In De Tijd Yves Berendse;2024
2025-12-31 00:00:00;5.00 - 6.00;181;Fragile;Sting;1988
2025-12-31 00:00:00;5.00 - 6.00;182;Hoe;Het Danst Borsato, v. Buuren & Michelle;2019
2025-12-31 00:00:00;5.00 - 6.00;183;Tonight;Son Mieux;2023
2025-12-31 00:00:00;5.00 - 6.00;184;She's;Always A Woman Billy Joel;1978
2025-12-31 00:00:00;5.00 - 6.00;185;Dream;On  Aerosmith;1973
2025-12-31 00:00:00;5.00 - 6.00;186;Your;Song Elton John;1971
2025-12-31 00:00:00;5.00 - 6.00;187;Killer;Queen Queen;1974
2025-12-31 00:00:00;5.00 - 6.00;188;Silver;Springs Fleetwood Mac;1976
2025-12-31 00:00:00;5.00 - 6.00;189;Oude;Maasweg The Amazing Stroopwafels;1982
2025-12-31 00:00:00;4.00 - 5.00;190;Voila;Barbara Pravi;2021
2025-12-31 00:00:00;4.00 - 5.00;191;Fade;To Black Metallica;1984
2025-12-31 00:00:00;4.00 - 5.00;192;Little;Lies Fleetwood Mac;1987
2025-12-31 00:00:00;4.00 - 5.00;193;Paradise;City  Guns N' Roses;1989
2025-12-31 00:00:00;4.00 - 5.00;194;Walk;Of Life Dire Straits;1985
2025-12-31 00:00:00;4.00 - 5.00;195;Free;Bird  Lynyrd Skynyrd;1974
2025-12-31 00:00:00;4.00 - 5.00;196;Jeanny;Falco;1986
2025-12-31 00:00:00;4.00 - 5.00;197;Every;Breath You Take The Police;1983
2025-12-31 00:00:00;4.00 - 5.00;198;Karma;Police Radiohead;1997
2025-12-31 00:00:00;4.00 - 5.00;199;Bloed,;Zweet En Tranen André Hazes;2002
2025-12-31 00:00:00;3.00 - 4.00;200;Echoes;Pink Floyd;1971
2025-12-31 00:00:00;3.00 - 4.00;201;Rainbow;In The Sky DJ Paul Elstak;1995
2025-12-31 00:00:00;3.00 - 4.00;202;Come;As You Are Nirvana;1991
2025-12-31 00:00:00;3.00 - 4.00;203;Everybody;Wants To Rule The... Tears For Fears;1985
2025-12-31 00:00:00;3.00 - 4.00;204;Californication;Red Hot Chili Peppers;1999
2025-12-31 00:00:00;3.00 - 4.00;205;The;Last Resort  Eagles;1976
2025-12-31 00:00:00;3.00 - 4.00;206;Niemand;In De Stad De Dijk;1989
2025-12-31 00:00:00;2.00 - 3.00;207;Where;The Streets Have No... U2;1987
2025-12-31 00:00:00;2.00 - 3.00;208;Yesterday;The Beatles;1965
2025-12-31 00:00:00;2.00 - 3.00;209;Music;John Miles;1976
2025-12-31 00:00:00;2.00 - 3.00;210;Goodnight;Saigon Billy Joel;1983
2025-12-31 00:00:00;2.00 - 3.00;211;Linger;The Cranberries;1993
2025-12-31 00:00:00;2.00 - 3.00;212;Zoutelande;BLØF ft. Geike;2017
2025-12-31 00:00:00;2.00 - 3.00;213;Bed;Of Roses  Bon Jovi;1993
2025-12-31 00:00:00;2.00 - 3.00;214;Everlong;Foo Fighters;1997
2025-12-31 00:00:00;2.00 - 3.00;215;Kronenburg;Park Frank Boeijen Groep;1985
2025-12-31 00:00:00;2.00 - 3.00;216;Bad;U2;1984
2025-12-31 00:00:00;2.00 - 3.00;217;Vienna;Billy Joel;1977
2025-12-31 00:00:00;1.00 - 2.00;218;No;More Tears Ozzy Osbourne;1990
2025-12-31 00:00:00;1.00 - 2.00;219;Wicked;Game Chris Isaak;1991
2025-12-31 00:00:00;1.00 - 2.00;220;Goud;Suzan & Freek;2021
2025-12-31 00:00:00;1.00 - 2.00;221;Sorry;Kyteman;2009
2025-12-31 00:00:00;1.00 - 2.00;222;Iedereen;Is Van De Wereld The Scene;1991
2025-12-31 00:00:00;1.00 - 2.00;223;Always;Remember Us This Way Lady Gaga;2019
2025-12-31 00:00:00;1.00 - 2.00;224;Kayleigh;Marillion;1985
2025-12-31 00:00:00;1.00 - 2.00;225;Street;Spirit (Fade Out) Radiohead;1994
2025-12-31 00:00:00;1.00 - 2.00;226;Ice;Queen  Within Temptation;2001
2025-12-31 00:00:00;1.00 - 2.00;227;Dancing;In The Dark Bruce Springsteen;1985
2025-12-31 00:00:00;1.00 - 2.00;228;Sara;Fleetwood Mac;1980
2025-12-31 00:00:00;1.00 - 2.00;229;Als;Het Avond Is Suzan & Freek;2018
2025-12-31 00:00:00;1.00 - 2.00;230;My;Immortal Evanescence;2003
2025-12-31 00:00:00;0.00 - 1.00;231;Time;Pink Floyd;1973
2025-12-31 00:00:00;0.00 - 1.00;232;Hey;Jude The Beatles;1968
2025-12-31 00:00:00;0.00 - 1.00;233;Sweet;Caroline Neil Diamond;1969
2025-12-31 00:00:00;0.00 - 1.00;234;Perfect;Day Lou Reed;1972
2025-12-31 00:00:00;0.00 - 1.00;235;Smoke;On The Water  Deep Purple;1973
2025-12-31 00:00:00;0.00 - 1.00;236;Wind;Of Change Scorpions;1991
2025-12-31 00:00:00;0.00 - 1.00;237;Born;Slippy Underworld;1996
2025-12-31 00:00:00;0.00 - 1.00;238;Voor;Haar Frans Halsema;1977
2025-12-31 00:00:00;0.00 - 1.00;239;Born;To Run Bruce Springsteen;1975
2025-12-31 00:00:00;0.00 - 1.00;240;Dansen;Op De Vulkaan De Dijk;1987
2025-12-31 00:00:00;0.00 - 1.00;241;Whole;Lotta Love  Led Zeppelin;1969
2025-12-30 00:00:00;23.00 - 0.00;242;My;Boy Elvis Presley;1975
2025-12-30 00:00:00;23.00 - 0.00;243;Don't;You (Forget About Me) Simple Minds;1985
2025-12-30 00:00:00;23.00 - 0.00;244;Uncharted;Kensington;2019
2025-12-30 00:00:00;23.00 - 0.00;245;The;Unforgiven  Metallica;1991
2025-12-30 00:00:00;23.00 - 0.00;246;Saturday;Night Herman Brood & His W.R.;1978
2025-12-30 00:00:00;23.00 - 0.00;247;Angel;Of Death Slayer;1986
2025-12-30 00:00:00;23.00 - 0.00;248;Proud;Mary Ike & Tina Turner;1971
2025-12-30 00:00:00;23.00 - 0.00;249;In;The Ghetto Elvis Presley;1969
2025-12-30 00:00:00;23.00 - 0.00;250;Last;Christmas Wham!;1984
2025-12-30 00:00:00;23.00 - 0.00;251;Bad;Moon Rising Creedence Clearwater Revival;1969
2025-12-30 00:00:00;23.00 - 0.00;252;Zo;Stil BLØF;2012
2025-12-30 00:00:00;23.00 - 0.00;253;She;Sells Sanctuary The Cult;1986
2025-12-30 00:00:00;22.00 - 23.00;254;I;Was Made For Lovin' You Kiss;1979
2025-12-30 00:00:00;22.00 - 23.00;255;Amsterdam;Nothing But Thieves;2017
2025-12-30 00:00:00;22.00 - 23.00;256;Skyfall;Adele;2012
2025-12-30 00:00:00;22.00 - 23.00;257;November;Rowwen Hèze;2000
2025-12-30 00:00:00;22.00 - 23.00;258;Rolling;In The Deep Adele;2010
2025-12-30 00:00:00;22.00 - 23.00;259;My;Way Frank Sinatra;1969
2025-12-30 00:00:00;22.00 - 23.00;260;Three;Little Birds Bob Marley & The Wailers;1977
2025-12-30 00:00:00;22.00 - 23.00;261;The;Logical Song Supertramp;1979
2025-12-30 00:00:00;22.00 - 23.00;262;We;Will Rock You Queen;1977
2025-12-30 00:00:00;22.00 - 23.00;263;Tijd;Verliezen Racoon;2021
2025-12-30 00:00:00;22.00 - 23.00;264;Perfect;Ed Sheeran;2017
2025-12-30 00:00:00;22.00 - 23.00;265;Overcome;Nothing But Thieves;2023
2025-12-30 00:00:00;22.00 - 23.00;266;Lay;All Your Love On Me ABBA;1980
2025-12-30 00:00:00;22.00 - 23.00;267;I;Would Stay Krezip;2000
2025-12-30 00:00:00;21.00 - 22.00;268;Deurdonderen;(Live) Normaal;1982
2025-12-30 00:00:00;21.00 - 22.00;269;Video;Games  Lana Del Rey;2011
2025-12-30 00:00:00;21.00 - 22.00;270;All;Too Well (10 Minute Version) Taylor Swift;2021
2025-12-30 00:00:00;21.00 - 22.00;271;Set;Fire To The Rain Adele;2011
2025-12-30 00:00:00;21.00 - 22.00;272;Banger;Hart Rob de Nijs;1996
2025-12-30 00:00:00;21.00 - 22.00;273;These;Are The Days Of Our... Queen;1991
2025-12-30 00:00:00;21.00 - 22.00;274;God;Is A DJ Faithless;1998
2025-12-30 00:00:00;21.00 - 22.00;275;Lightning;Crashes  Live;1995
2025-12-30 00:00:00;21.00 - 22.00;276;Tougher;Than The Rest Bruce Springsteen;1987
2025-12-30 00:00:00;21.00 - 22.00;277;Hallelujah;Leonard Cohen;1984
2025-12-30 00:00:00;20.00 - 21.00;278;My;Hometown Bruce Springsteen;1986
2025-12-30 00:00:00;20.00 - 21.00;279;Somebody;To Love Queen;1976
2025-12-30 00:00:00;20.00 - 21.00;280;The;Rose Bette Midler;1980
2025-12-30 00:00:00;20.00 - 21.00;281;Songbird;Fleetwood Mac;1977
2025-12-30 00:00:00;20.00 - 21.00;282;The;Unforgettable Fire U2;1984
2025-12-30 00:00:00;20.00 - 21.00;283;Love;You More Racoon;2005
2025-12-30 00:00:00;20.00 - 21.00;284;Engel;Rammstein;1997
2025-12-30 00:00:00;20.00 - 21.00;285;Blinding;Lights The Weeknd;2019
2025-12-30 00:00:00;20.00 - 21.00;286;California;Dreamin' The Mamas & The Papas;1966
2025-12-30 00:00:00;20.00 - 21.00;287;De;Bom Doe Maar;1982
2025-12-30 00:00:00;20.00 - 21.00;288;De;Peel In Brand Rowwen Hèze;2005
2025-12-30 00:00:00;20.00 - 21.00;289;Someone;Like You Adele;2011
2025-12-30 00:00:00;20.00 - 21.00;290;September;Earth, Wind & Fire;1979
2025-12-30 00:00:00;19.00 - 20.00;291;Kashmir;Led Zeppelin;1975
2025-12-30 00:00:00;19.00 - 20.00;292;Op;Fietse Skik;1997
2025-12-30 00:00:00;19.00 - 20.00;293;Als;Ze Er Niet Is De Dijk;1994
2025-12-30 00:00:00;19.00 - 20.00;294;Man;In The Mirror Michael Jackson;1988
2025-12-30 00:00:00;19.00 - 20.00;295;Black;Hole Sun Soundgarden;1994
2025-12-30 00:00:00;19.00 - 20.00;296;Livin';On A Prayer Bon Jovi;1986
2025-12-30 00:00:00;19.00 - 20.00;297;Dust;In The Wind Kansas;1978
2025-12-30 00:00:00;19.00 - 20.00;298;Take;On Me A-ha;1985
2025-12-30 00:00:00;19.00 - 20.00;299;Haus;Am See Peter Fox;2009
2025-12-30 00:00:00;19.00 - 20.00;300;Rocket;Man Elton John;1972
2025-12-30 00:00:00;18.00 - 19.00;301;Jeremy;Pearl Jam;1991
2025-12-30 00:00:00;18.00 - 19.00;302;Desperado;Eagles;1973
2025-12-30 00:00:00;18.00 - 19.00;303;Romeo;And Juliet  Dire Straits;1980
2025-12-30 00:00:00;18.00 - 19.00;304;505;Arctic Monkeys;2007
2025-12-30 00:00:00;18.00 - 19.00;305;Ghost;Love Score Nightwish;2013
2025-12-30 00:00:00;18.00 - 19.00;306;Liever;Te Dik In De Kist Dan... Stef Ekkel & René Karst;2019
2025-12-30 00:00:00;18.00 - 19.00;307;Another;Day In Paradise Phil Collins;1989
2025-12-30 00:00:00;18.00 - 19.00;308;Ace;Of Spades Motorhead;1980
2025-12-30 00:00:00;18.00 - 19.00;309;Vincent;Don McLean;1972
2025-12-30 00:00:00;18.00 - 19.00;310;I'm;Gonna Be (500 Miles) Proclaimers;1988
2025-12-30 00:00:00;17.00 - 18.00;311;Messy;Lola Young;2024
2025-12-30 00:00:00;17.00 - 18.00;312;Zeit;Rammstein;2022
2025-12-30 00:00:00;17.00 - 18.00;313;Let;It Happen  Tame Impala;2015
2025-12-30 00:00:00;17.00 - 18.00;314;Society;Eddie Vedder;2007
2025-12-30 00:00:00;17.00 - 18.00;315;Papillon;Editors;2009
2025-12-30 00:00:00;17.00 - 18.00;316;Smalltown;Boy Bronski Beat;1984
2025-12-30 00:00:00;17.00 - 18.00;317;The;Man Who Sold The World Nirvana;1994
2025-12-30 00:00:00;17.00 - 18.00;318;Golden;Brown The Stranglers;1982
2025-12-30 00:00:00;17.00 - 18.00;319;Zing,;Vecht, Huil, Bid, Lach... Ramses Shaffy;1971
